#{"t_start": 1788794004.9572427, "env_id": "None"}
r,l,t
648.7192,300,6510.009629
702.0507,300,6510.009636
433.39822,300,6510.009642
731.9548,300,6510.009648
397.53864,300,6510.009654
622.2343,300,6510.00966
562.79364,300,6510.009666
108.81163,300,6510.009672
343.04224,300,6510.009679
676.3165,300,6510.009684
654.2428,300,6510.009691
654.18805,300,6510.009697
413.1503,300,6510.009703
542.9309,300,6510.009709
429.84125,300,6510.009715
572.7471,300,6510.009721
285.17657,300,6510.009726
673.40515,300,6510.009732
355.85764,300,6510.009738
657.1738,300,6510.009744
417.78284,300,6510.00975
76.83434,300,6510.009756
386.0236,300,6510.009763
464.5911,300,6510.009768
667.5726,300,6510.009775
-1359.437,300,6510.009781
286.56436,300,6510.009787
374.60025,300,6510.009792
249.51462,300,6510.009798
590.0457,300,6510.009804
103.187256,300,6510.009815
414.56793,300,6510.009822
290.24063,300,6510.009828
701.33765,300,6510.009834
456.6267,300,6510.009849
519.17334,300,6510.009855
736.7737,300,6510.009861
572.1703,300,6510.009867
704.6575,300,6510.009872
332.7069,300,6510.009878
-111.28357,300,6510.009885
672.6816,300,6510.009891
307.51547,300,6510.009897
564.92865,300,6510.009903
512.22144,300,6510.009909
336.99347,300,6510.009915
